RAdeg,DEdeg,2MASS,EPIC,D17-Prot,D17-P,Prot,P,dCMD,eCMD,RVel,e_RVel,epsi,gmag,b-r,Teff,Gaia,SFlag,bp_rp,bp_g,g_rp,distance,x,y,z,u,v,w
130.405838,19.520519,2MASS J08413741+1931140,211953172,13.48,2,13.48,2,0.004948,0.001432,-3.15,1.57,0,13.158,1.434,4408.45,661246675199973504,YYYNY,1.433555603,0.662999153,0.77055645,,,,,,,
129.396042,20.224039,2MASS J08373505+2013266,211998178,15.57,2,15.57,2,-0.415396,0.005155,0,0,0.17,14.667,2.178,3832.51,664388357876585344,YNY-Y,2.178419113,1.120552063,1.05786705,,,,,,,
130.466583,20.166973,2MASS J08415199+2010013,211994672,9.6,2,9.6,2,-0.082316,0.002385,0,0,0,11.82,1.028,5228.23,661422837576998784,YYY-Y,1.028420448,0.448461533,0.579958916,,,,,,,
131.09668,20.232132,2MASS J08442321+2013557,211998650,2.09,2,2.09,2,0.120843,0.022008,0,0,0.44,17.376,2.923,3293.1,661391982532062848,YYY-Y,2.9227314,1.645841599,1.276889801,,,,,,,
129.457581,19.514103,2MASS J08374983+1930508,211952707,15.41,2,15.41,2,0.037431,0.006912,0,0,0.1,15.032,2.148,3730.61,661279042073291776,YYY-Y,2.14812851,1.101903915,1.046224594,,,,,,,
131.358276,20.422926,2MASS J08452599+2025226,212010154,14.38,2,14.38,2,-0.020995,0.003517,0,0,0,14.148,1.819,3960.69,661768771422658816,YYY-Y,1.818472862,0.890613556,0.927859306,,,,,,,
128.461517,19.782951,2MASS J08335078+1946587,0,17,P,17,P,0.091548,0.004383,0,0,0.14,14.894,2.072,3764.09,662861136225126016,YY-YY,2.071974754,1.052927971,1.019046783,,,,,,,
130.369675,19.713596,2MASS J08412873+1942490,0,1.22,S,1.22,S,0.613703,0.043963,0,0,0.59,18.042,2.971,3205.41,661254303061774976,YY--Y,2.971511841,1.6489048,1.32260704,,,,,,,
129.605713,18.941668,2MASS J08382537+1856300,211914465,4.69,2,4.69,2,-0.73606,0.008322,0,0,0.24,15.441,2.597,3614.3,659696982278606080,YNN-Y,2.597344398,1.410031319,1.18731308,,,,,,,
130.569336,20.092342,2MASS J08421665+2005325,211989950,14.12,K,14.12,K,-0.012438,0.001924,0,0,0,13.699,1.648,4129.6,661409609077800960,YYY-Y,1.647689819,0.789115906,0.858573914,,,,,,,
130.06456,19.458611,2MASS J08401550+1927310,211949039,11.97,2,11.97,2,-0.227973,0.002377,0,0,0.4,13.395,1.611,4171.14,661219840244243200,YYY-Y,1.61119175,0.761807442,0.849384308,,,,,,,
129.530411,20.448814,2MASS J08380730+2026557,212011731,21.47,2,21.47,2,-0.06986,0.006017,0,0,0.17,15.531,2.376,3603.46,664402170491377920,YYY-Y,2.375963211,1.251620293,1.124342918,,,,,,,
130.784241,19.713198,2MASS J08430823+1942476,0,11.71,D,11.71,D,-0.010278,0.001389,-0.76,0.8,0,12.949,1.349,4545.73,661333708415842304,YY--Y,1.348677635,0.615857124,0.732820511,,,,,,,
130.587921,20.055782,2MASS J08422111+2003209,211987717,4,S,4,S,0.205755,0.017876,0,0,0.36,17.213,2.851,3321.18,661406546764571392,YYY-Y,2.85098362,1.59390831,1.25707531,,,,,,,
130.455597,19.196396,2MASS J08414935+1911471,211931411,14.11,K,14.11,K,-0.39372,0.002081,0,0,0.2,13.822,1.835,3945.78,661220080762501120,YNN-Y,1.835455894,0.898299217,0.937156677,,,,,,,
128.409882,20.481262,2MASS J08333838+2028526,212013705,2.14,2,2.14,2,0.301558,0.018439,0,0,0.42,17.328,2.857,3314.03,664586476127906560,NYY-Y,2.856559753,1.597621918,1.258937836,,,,,,,
129.187546,20.146065,2MASS J08364502+2008459,211993420,2.23,2,2.23,2,0.613166,0.044954,0,0,0.59,17.761,2.892,3238.02,664367020479085568,YYY-Y,2.892061234,1.577701569,1.314359665,,,,,,,
129.177856,18.895218,2MASS J08364270+1853429,211911279,12.84,2,12.84,2,-0.095468,0.003176,0,0,0,13.47,1.588,4198.72,659722752082318976,YYY-Y,1.588004112,0.753097534,0.834906578,,,,,,,
129.362732,18.976669,2MASS J08372706+1858361,211916756,23.86,2,23.86,2,0.026614,0.009654,0,0,0.27,16.084,2.54,3488.26,659744295638254336,YYY-Y,2.539896011,1.37021637,1.169679642,,,,,,,
130.689087,20.592651,2MASS J08424539+2035336,212020360,0.52,2,0.52,2,0.448965,0.064834,0,0,0.39,18.201,3.065,3189.39,661463446491712384,YYY-Y,3.06536293,1.730991364,1.334371567,,,,,,,
130.897964,20.189581,2MASS J08433554+2011225,211996051,3.65,2,3.65,2,0.007559,0.00064,-2.13,0.54,0,10.005,0.664,6327.91,661386244455690752,YYYNN,0.664437294,0.270926476,0.393510818,,,,,,,
130.553528,19.267757,2MASS J08421285+1916040,211936199,10.77,2,10.77,2,-0.297172,0.001581,-0.25,2.21,0.3,13.025,1.498,4315.1,661222279785744512,NYYNY,1.49803257,0.698545456,0.799487114,,,,,,,
129.778961,19.785564,2MASS J08390696+1947080,211970613,0.5,S,0.5,S,0.709889,0.096739,0,0,0.75,18.534,3.086,3114.02,661313569312788096,YNY-Y,3.085950851,1.705064774,1.380886078,,,,,,,
130.654144,20.142168,2MASS J08423701+2008319,211993172,12.22,D,12.22,D,-0.039289,0.002642,0,0,0,13.486,1.572,4218.29,661408818803811200,YYY-Y,1.571990013,0.743491173,0.82849884,,,,,,,
129.164429,20.376076,2MASS J08363948+2022340,212007343,16.98,2,16.98,2,-0.228137,0.016317,0,0,0.39,16.861,2.875,3362.02,664406087501474048,NYN-Y,,,,,,,,,,
129.050262,18.7355,2MASS J08361207+1844078,211900619,1.7,2,1.7,2,-0.482212,0.032259,0,0,0.52,16.939,2.97,3348.96,659713818550364160,YNN-Y,2.97022438,1.684221268,1.286003113,,,,,,,
129.362762,18.810953,2MASS J08372707+1848395,211905676,1.12,2,1.12,2,0.489855,0.058598,0,0,0.33,17.4,2.822,3286.66,659671624791715840,YYY-Y,2.822198868,1.540313721,1.281885147,,,,,,,
129.235779,20.319462,2MASS J08365660+2019101,212003893,2.13,2,2.13,2,-0.813156,0.007971,0,0,0.91,14.762,2.366,3761.34,664404713111939072,YNN-Y,2.366317749,1.239721298,1.126596451,,,,,,,
131.202927,20.290543,2MASS J08444871+2017260,212002216,11.33,K,11.33,K,-0.037199,0.001911,-1.87,1.64,0,12.608,1.258,4712.29,661391157898332160,YYYYY,1.25766468,0.566836357,0.690828323,,,,,,,
130.885895,19.992496,2MASS J08433263+1959330,211983811,34.17,2,34.17,2,-0.144416,0.013984,0,0,0.46,16.786,2.828,3361.13,661355934869899648,YYY-Y,,,,,,,,,,
130.460754,19.494305,2MASS J08415059+1929396,211951438,0.59,S,0.59,S,0.481493,0.047348,0,0,0.56,18.247,3.069,3158.58,661234679353175296,YYY-Y,3.069196701,1.725479126,1.343717575,,,,,,,
129.151733,19.185207,2MASS J08363642+1911068,211930699,13.35,K,13.35,K,0.001877,0.002941,0,0,0,14.082,1.789,3986.9,659765220718853504,YYY-Y,1.789420128,0.873516083,0.915904045,,,,,,,
128.295715,19.489487,2MASS J08331098+1929222,211951112,2.31,2,2.31,2,-0.802623,0.021503,0,0,0.49,16.956,3.067,3333.84,662823993347982208,NNY-Y,3.067306519,1.770605087,1.296701431,,,,,,,
128.917297,18.707867,2MASS J08354015+1842284,211898716,1.98,P,1.98,P,-0.680831,0.018454,0,0,0.34,16.209,2.816,3475.25,659713303154300288,YNN-Y,2.815957069,1.582426071,1.233530998,,,,,,,
128.947083,19.589622,2MASS J08354731+1935227,211957616,1.18,2,1.18,2,0.406008,0.043557,0,0,0.39,17.407,2.849,3309.16,662799009521584640,YYY-Y,2.849346161,1.561771393,1.287574768,,,,,,,
129.827072,19.37896,2MASS J08391851+1922442,211943617,0.55,S,0.55,S,0.107303,0.090879,0,0,0.81,18.358,3.195,3137.1,661259384005904256,YYY-Y,3.194828033,1.810968399,1.383859634,,,,,,,
128.959396,19.850018,2MASS J08355026+1951001,211974687,0.9,2,0.9,2,0.637758,0.05321,0,0,0.19,17.508,2.81,3281.9,664352692468240896,YNY-Y,2.809850693,1.506799698,1.303050995,,,,,,,
129.814056,19.32457,2MASS J08391538+1919284,211939989,0.47,S,0.47,S,0.740429,0.060608,0,0,0.46,18.095,2.951,3217.11,661258937329286400,YNY-Y,2.95098114,1.60865593,1.342325211,,,,,,,
130.833878,20.073849,2MASS J08432013+2004259,211988832,0.99,2,0.99,2,0.034037,0.047,0,0,0.55,18.023,3.133,3199.84,661383731898310016,YYY-Y,3.132593155,1.805915833,1.326677322,,,,,,,
130.717834,19.862755,2MASS J08425228+1951460,211975518,3.97,P,3.97,P,-0.324592,0.006297,0,0,0.3,15.854,2.598,3543.27,661353224747228544,YYY-Y,2.598090172,1.411683083,1.186407089,,,,,,,
131.137054,18.964054,2MASS J08443290+1857507,211915918,4.67,2,4.67,2,-0.225477,0.009827,0,0,0.24,16.173,2.682,3479.31,660966883848803072,YYY-Y,2.682308197,1.47753334,1.204774857,,,,,,,
130.139984,18.67448,2MASS J08403360+1840283,211896418,9.46,K,9.46,K,-0.081465,0.005903,-6.1,2.64,0,11.453,0.945,5450.88,659490510313883264,YYYNY,0.944959641,0.407834053,0.537125587,,,,,,,
130.897308,19.003922,2MASS J08433536+1900142,211918605,8.21,2,8.21,2,-0.838186,0.006896,0,0,6.87,15.53,2.674,3357.8,661011929465731456,-NN-Y,2.673647881,1.451565742,1.222082138,,,,,,,
129.605698,20.355824,2MASS J08382537+2021210,212006108,3.16,2,3.16,2,0.385226,0.06299,0,0,0.28,18.108,3.057,3202.67,664396294976119680,YYY-Y,3.056949615,1.729621887,1.327327728,,,,,,,
130.040314,19.621418,2MASS J08400968+1937171,211959779,7.96,K,7.96,K,0.029111,0.003191,-0.91,1.07,0,11.802,0.997,5309.35,661295324291154816,YYYYY,0.997242928,0.428874016,0.568368912,,,,,,,
129.766418,20.567318,2MASS J08390395+2034023,212018862,3.68,2,3.68,2,-0.252957,0.011846,0,0,0.33,15.943,2.608,3498.64,664495457180572288,YYY-Y,2.607747078,1.42575264,1.181994438,,,,,,,
130.290802,19.935339,2MASS J08410980+1956073,211980180,13.42,2,13.42,2,0.002778,0.001664,-0.72,1.63,0,13.206,1.454,4377.32,661401431460014976,YYYYY,1.454367638,0.67492485,0.779442787,,,,,,,
130.230438,18.583084,2MASS J08405531+1834593,211890216,12.49,D,12.49,D,0.056209,0.002371,0,0,0,13.927,1.714,4059.14,659477217391773696,YYY-Y,1.714271545,0.829832077,0.884439468,,,,,,,
128.35257,19.882738,2MASS J08332462+1952579,211976838,1.49,2,1.49,2,-0.715117,0.016965,0,0,0.53,16.741,2.98,3389.54,663050527103803136,YNN-Y,2.980138779,1.703054428,1.277084351,,,,,,,
130.628067,19.116041,2MASS J08423074+1906578,211926166,1.21,2,1.21,2,-0.118792,0.032457,0,0,0.03,17.688,3.081,3240.04,661028284701128576,YYY-Y,3.081012726,1.780010223,1.301002502,,,,,,,
130.272125,20.473476,2MASS J08410532+2028245,212013222,14.81,2,14.81,2,0.065167,0.003329,0,0,0,14.419,1.896,3895.07,664437320503310336,YYY-Y,1.89583683,0.938801765,0.957035065,,,,,,,
130.293823,18.268625,2MASS J08411052+1816071,0,9.2,P,9.2,P,-0.186846,0.011264,0,0,0.24,15.545,2.421,3584.88,659415129344636544,YY-YY,2.420880318,1.280489922,1.140390396,,,,,,,
130.114288,19.278027,2MASS J08402743+1916409,211936906,7.58,K,7.58,K,0.059494,0.00164,-2.33,1.07,0,11.008,0.83,5787.2,661212933936844416,YYNNY,0.830109596,0.351067543,0.479042053,,,,,,,
130.145615,20.601059,2MASS J08403496+2036038,212020850,0.79,2,0.79,2,0.215457,0.068731,0,0,0.69,18.065,3.093,3174.93,664451609857973376,YYY-Y,3.093364716,1.748723984,1.344640732,,,,,,,
128.783539,19.990356,2MASS J08350806+1959253,0,12.54,K,12.54,K,-0.392814,0.001924,0.29,4.6,7.08,12.894,1.485,4333.8,662868862869952256,-N-NY,1.48455143,0.689858437,0.794692993,,,,,,,
129.916946,18.847004,2MASS J08394008+1850492,211908085,1.62,2,1.62,2,1.5043,0.108019,0,0,0.45,18.202,2.76,3198.93,659684264879024128,YYY-Y,2.759914398,1.415521622,1.344392776,,,,,,,
130.070602,20.700184,2MASS J08401695+2042007,212026805,0.6,2,0.6,2,1.03645,0.07885,0,0,0.39,18.43,2.962,3127.52,664456626379853696,YNY-Y,2.962266922,1.599048615,1.363218307,,,,,,,
130.033936,20.2185,2MASS J08400815+2013066,211997857,0.83,2,0.83,2,-0.109626,0.06813,0,0,0.68,18.226,3.213,3143.45,664423297433229312,YYY-Y,3.213096619,1.793867111,1.419229507,,,,,,,
129.261139,19.328457,2MASS J08370268+1919425,211940224,11.6,2,11.6,2,-0.178578,0.007004,0,0,0.32,15.794,2.507,3551.97,659774291689774848,NYY-Y,2.506890297,1.349567413,1.157322884,,,,,,,
131.441193,20.494724,2MASS J08454589+2029410,212014492,17.79,2,17.79,2,-0.073126,0.007875,0,0,0.21,15.598,2.401,3577.57,661775265413200640,NYY-Y,2.400998116,1.272120476,1.12887764,,,,,,,
129.815521,19.334032,2MASS J08391573+1920025,211940576,1.75,S,1.75,S,1.42834,0.111766,0,0,0.49,18.295,2.809,3171.06,661259040408504064,YNY-Y,2.808897018,1.437288284,1.371608734,,,,,,,
130.244385,18.675064,2MASS J08405866+1840303,211896450,11.75,K,11.75,K,-0.399474,0.002332,0.6,4.32,1.02,13.223,1.611,4171.14,659489999214441216,NNYNY,1.611216545,0.76199913,0.849217415,,,,,,,
130.2435,18.846189,2MASS J08405845+1850463,211908029,2.9,2,2.9,2,0.127333,0.024437,0,0,0.2,17.011,2.814,3336.05,660996330144479616,YYY-Y,2.814129829,1.55560112,1.258528709,,,,,,,
130.667511,19.13308,2MASS J08424022+1907591,211927269,9.13,K,9.13,K,0.020256,0.00214,-0.09,0.57,0,11.919,1.028,5230.53,661029727808613760,YYYYY,1.027458191,0.445570946,0.581887245,,,,,,,
128.988342,19.351768,2MASS J08355722+1921064,211941765,0.6,2,0.6,2,1.08692,0.080483,0,0,0.62,18.279,2.905,3200.47,662774957704594688,NYY-Y,2.904619217,1.56608963,1.338529587,,,,,,,
130.350739,18.234081,2MASS J08412418+1814027,0,2.09,P,2.09,P,-0.179617,0.012164,0,0,0.03,14.88,2.17,3762.6,659411796450014464,YY-YY,2.170081139,1.107690811,1.062390327,,,,,,,
130.239609,20.47818,2MASS J08405752+2028415,212013502,0.23,2,0.23,2,0.825938,0.064922,0,0,0.36,18.441,3.026,3136.65,664437561021480192,YYY-Y,3.025722504,1.668395996,1.357326508,,,,,,,
129.927277,19.307995,2MASS J08394256+1918289,211938911,1.34,2,1.34,2,-0.449524,0.032216,0,0,0.25,16.683,2.888,3429.17,661216885306765824,YNY-Y,2.887724876,1.607833862,1.279891014,,,,,,,
131.088486,19.936598,2MASS J08442125+1956118,211980252,13.3,2,13.3,2,-0.242475,0.020205,0,0,0.54,17.249,2.99,3331.53,661365697332234112,NYY-Y,2.990163803,1.702487946,1.287675858,,,,,,,
129.909836,19.440865,2MASS J08393837+1926272,211947849,10.53,K,10.53,K,-0.050493,0.002126,-2.64,1.44,0,12.365,1.185,4859.58,661265951013145344,YYYNN,,,,,,,,,,
129.01384,19.42466,2MASS J08360333+1925288,211946732,1.6,2,1.6,2,0.587971,0.054777,0,0,0.39,17.598,2.852,3264.34,662776576909207168,YYY-Y,2.852024078,1.567169189,1.284854889,,,,,,,
130.903687,20.537228,2MASS J08433690+2032141,212016988,19.27,2,19.27,2,0.014331,0.003138,0,0,0.14,15.356,2.268,3654.55,661459774295768960,YYY-Y,2.267645836,1.182031631,1.085614204,,,,,,,
130.599243,19.386791,2MASS J08422383+1923125,211944193,0.28,S,0.28,S,-0.004921,0.056986,0,0,0.48,17.543,3.006,3259.87,661229976367125504,YYY-Y,3.006464005,1.688091278,1.318372726,,,,,,,
130.816101,19.109188,2MASS J08431587+1906331,211925698,6.25,2,6.25,2,0.083844,0.014983,0,0,0.35,17.267,2.902,3306.58,661017216569202432,YYY-Y,2.902179718,1.637010574,1.265169144,,,,,,,
129.094513,19.191471,2MASS J08362269+1911294,211931128,9.83,D,9.83,D,-0.058935,0.00327,1.05,1.54,0,12.13,1.111,5026.11,659766114072052608,YYYYY,1.111009598,0.488434792,0.622574806,,,,,,,
129.399002,20.99099,2MASS J08373576+2059276,0,10.09,D,10.09,D,-0.283492,0.00328,-4.49,2.14,0,12.568,1.314,4606.26,664710686582129536,NY-NY,1.314331055,0.592711449,0.721619606,,,,,,,
130.297089,19.529648,2MASS J08411131+1931468,211953774,28.91,2,28.91,2,-0.48444,0.005758,0,0,0.22,15.489,2.507,3611.22,661244647975316736,YNY-Y,2.507393837,1.347044945,1.160348892,,,,,,,
130.329559,19.088493,2MASS J08411910+1905187,211924377,5.37,2,5.37,2,-0.478088,0.020241,0,0,10.05,17.211,3.047,3152.84,661195784129129984,-NY-Y,3.04729557,1.432987213,1.614308357,,,,,,,
129.505646,20.541534,2MASS J08380136+2032295,212017273,1.09,2,1.09,2,0.050079,0.108503,0,0,0.78,18.207,3.174,3195.37,664403506224429184,YYN-Y,3.173763275,1.797441483,1.376321793,,,,,,,
129.842285,20.799561,2MASS J08392216+2047584,212032714,0.42,2,0.42,2,-0.284862,0.053505,0,0,0.47,17.413,3.05,3318.19,664508616960346752,YYY-Y,3.049636841,1.738956451,1.310680389,,,,,,,
129.047607,19.877857,2MASS J08361144+1952403,211976535,18.55,2,18.55,2,0.131578,0.004607,0,0,0.05,14.799,2.022,3771.64,664352245791631488,YYY-Y,2.022501945,1.020568848,1.001933098,,,,,,,
130.670715,19.532902,2MASS J08424098+1931585,211953966,2.07,2,2.07,2,0.701598,0.054263,0,0,0.41,18.15,2.978,3197.97,661235985023722496,YYY-Y,2.977987289,1.665878296,1.312108994,,,,,,,
129.882294,19.404884,2MASS J08393176+1924176,211945362,4.29,S,4.29,S,0.020024,0.017734,0,0,0.36,16.534,2.712,3407.11,661265229458645120,YYY-Y,2.711922646,1.491085052,1.220837593,,,,,,,
129.59111,20.093254,2MASS J08382187+2005357,211990019,0.41,S,0.41,S,0.189876,0.039525,0,0,0.67,18.221,3.143,3143.21,664337123209519872,YYY-Y,3.143527985,1.782962799,1.360565186,,,,,,,
129.064697,20.686043,2MASS J08361553+2041098,212025985,17.27,2,17.27,2,0.049616,0.003467,0,0,0.14,14.828,2.064,3787.66,664605270904832768,YYY-Y,2.063738823,1.049951553,1.01378727,,,,,,,
129.390457,19.310997,2MASS J08373371+1918396,211939094,0.95,2,0.95,2,-0.280421,0.009827,0,0,0.18,15.651,2.492,3593.12,659772195745778688,YYY-Y,2.49215126,1.337051392,1.155099869,,,,,,,
130.965851,19.913597,2MASS J08435181+1954490,211978779,13.6,2,13.6,2,0.010242,0.001789,0,0,0,13.71,1.643,4135.16,661342710667273856,YYY-Y,1.642743111,0.78468895,0.858054161,,,,,,,
130.117615,18.935822,2MASS J08402823+1856090,211914098,17.33,P,17.33,P,0.059698,0.004682,0,0,0,14.977,2.119,3719.24,661185755383916160,YYY-Y,2.119336128,1.079609871,1.039726257,,,,,,,
130.803833,18.530785,2MASS J08431293+1831509,211886612,22.6,P,22.6,P,-0.045842,0.006938,0,0,0.2,15.864,2.484,3540.7,660917921221670400,YYY-Y,2.484298706,1.332228661,1.152070045,,,,,,,
129.035797,19.957047,2MASS J08360860+1957254,211981575,1.02,2,1.02,2,-0.45581,0.034419,0,0,0.64,17.314,3.071,3323.4,664354994570694400,YNY-Y,3.070514679,1.736284256,1.334230423,,,,,,,
131.343079,19.827801,2MASS J08452235+1949401,211973218,1.74,2,1.74,2,-0.720592,0.013082,0,0,10.49,16.776,2.992,3179.85,661173901272129152,-NN-Y,2.991666794,1.40366745,1.587999344,,,,,,,
130.402557,18.904297,2MASS J08413662+1854155,211911911,1.09,2,1.09,2,-0.326193,0.007569,0,0,0.26,16.191,2.713,3483.12,661001243587055616,YYY-Y,2.712657928,1.49785614,1.214801788,,,,,,,
129.671997,19.996422,2MASS J08384129+1959472,211984058,0.69,S,0.69,S,0.635171,0.079754,0,0,0.73,18.629,3.134,3090.43,664323825990708352,YNY-Y,3.133831024,1.720317841,1.413513184,,,,,,,
131.359589,19.784424,2MASS J08452631+1947040,211970517,0.91,2,0.91,2,-0.754057,0.00481,0,0,0.53,15.382,2.576,3619.35,661170637096984960,YNY-Y,2.575595856,1.3977108,1.177885056,,,,,,,
130.47229,19.265488,2MASS J08415335+1915558,211936049,0.36,2,0.36,2,0.800306,0.062481,0,0,0.66,17.98,2.901,3212.21,661220974115692416,YYY-Y,2.901105881,1.581707001,1.31939888,,,,,,,
130.071106,18.608282,2MASS J08401707+1836298,211891961,1.59,2,1.59,2,0.153756,0.039301,0,0,0.41,17.299,2.891,3302.06,659488349947010176,YYY-Y,2.891324997,1.607496262,1.283828735,,,,,,,
129.455017,20.785225,2MASS J08374921+2047068,212031837,1.63,2,1.63,2,0.499751,0.12834,0,0,0.95,18.869,3.221,3064.11,664516000007445632,YNY-Y,3.220571518,1.797546387,1.423025131,,,,,,,
130.31427,19.086224,2MASS J08411543+1905105,211924229,21.32,2,21.32,2,-0.064637,0.006185,0,0,0.23,15.805,2.47,3558.39,661194310958749696,YYY-Y,2.470064163,1.317150116,1.152914047,,,,,,,
131.048462,20.216675,2MASS J08441164+2013001,211997741,1.38,2,1.38,2,-0.59215,0.021851,0,0,2.29,16.958,3.007,3348.48,661391535855469312,NNY-Y,3.007180214,1.680652618,1.326527596,,,,,,,
129.21051,18.681692,2MASS J08365053+1840541,211896912,13.98,2,13.98,2,-0.011331,0.039035,0,0,0.46,17.288,2.935,3334.48,659668841652926592,YYY-Y,2.935081482,1.660203934,1.274877548,,,,,,,
128.999451,19.525536,2MASS J08355988+1931321,211953521,12.89,K,12.89,K,-0.129129,0.001612,1.5,1.56,0,12.844,1.355,4535.64,662794787570424448,YYYYY,1.354617119,0.622846603,0.731770515,,,,,,,
130.232147,18.82618,2MASS J08405572+1849343,211906702,2.1,2,2.1,2,0.449596,0.034411,0,0,0.24,17.343,2.817,3313.67,660996295784743680,YYY-Y,2.816902161,1.553171158,1.263731003,,,,,,,
130.016266,18.932602,2MASS J08400391+1855575,211913907,0.42,2,0.42,2,1.5157,0.065645,0,0,0.71,18.429,2.823,3156.71,661186202060520704,YNY-Y,2.822954178,1.438833237,1.384120941,,,,,,,
130.221893,18.748318,2MASS J08405326+1844540,211901458,1.4,2,1.4,2,0.20811,0.054447,0,0,0.5,17.778,3.013,3237.91,660992344414836992,YYY-Y,3.01281929,1.692989349,1.319829941,,,,,,,
130.450745,19.458637,2MASS J08414819+1927312,211949049,11.6,K,11.6,K,-0.019818,0.00178,1.82,1.35,0.09,13.234,1.473,4349.71,661234473194513664,NYYYY,1.473408699,0.682731628,0.790677071,,,,,,,
130.551392,19.213526,2MASS J08421234+1912488,211932539,13.48,2,13.48,2,0.02731,0.002012,0.57,2.2,0,13.26,1.466,4360.95,661034155919816960,YYYYY,1.465642929,0.681443214,0.784199715,,,,,,,
130.664307,19.414431,2MASS J08423944+1924520,211946007,2.24,S,2.24,S,0.107415,0.02673,0,0,0.38,17.416,2.938,3286.6,661229701489213824,YYY-Y,2.937765121,1.668634415,1.269130707,,,,,,,
129.737198,18.858139,2MASS J08385694+1851293,211908826,23.67,2,23.67,2,-0.642821,0.01009,0,0,0.34,15.887,2.716,3525.34,659698219229186688,YNY-Y,2.715937614,1.5044384,1.211499214,,,,,,,
128.938141,19.640594,2MASS J08354516+1938262,211961037,10.95,K,10.95,K,0.088554,0.003,-0.66,3.33,0,12.635,1.228,4771.02,662800456927247744,YYYNY,1.228107452,0.549300194,0.678807259,,,,,,,
129.915161,19.115612,2MASS J08393965+1906562,211926133,1.56,2,1.56,2,0.371299,0.075923,0,0,0.35,18.277,3.11,3175.44,661204167906246784,YYY-Y,3.109766006,1.756282806,1.3534832,,,,,,,
130.583664,19.151581,2MASS J08422009+1909058,211928486,12.04,D,12.04,D,-0.018805,0.0015,-0.5,1.27,0,13.096,1.417,4433.83,661031480156796544,YYYYY,1.417068481,0.654470444,0.762598038,,,,,,,
130.332031,19.098431,2MASS J08411969+1905545,211925013,0.86,2,0.86,2,0.528407,0.032815,0,0,0.54,18.157,3.03,3202.71,661195788427497472,YYY-Y,3.029558182,1.689239502,1.34031868,,,,,,,
129.368561,20.607929,2MASS J08372846+2036286,212021253,7.22,P,7.22,P,-0.123796,0.008855,0,0,0.12,14.749,2.102,3763.45,664419556518886272,YYY-Y,2.101495743,1.068972588,1.032523155,,,,,,,
129.090881,20.205471,2MASS J08362182+2012197,211997061,10.15,2,10.15,2,-0.109864,0.009993,0,0,0.26,15.737,2.462,3568.83,664379974100333568,YYY-Y,2.461919785,1.313621521,1.148298264,,,,,,,
128.074432,19.547073,2MASS J08321787+1932495,211954836,24.44,2,24.44,2,-0.018909,0.017594,0,0,0.45,16.882,2.819,3357.33,662828833775087488,NYY-Y,2.819182396,1.571376801,1.247805595,,,,,,,
129.528015,20.162365,2MASS J08380672+2009445,211994382,0.45,2,0.45,2,0.550533,0.049917,0,0,0.72,18.086,3.003,3161.77,664340696622352512,YYY-Y,3.003046036,1.674720764,1.328325272,,,,,,,
129.385101,19.521662,2MASS J08373243+1931181,211953263,1.81,P,1.81,P,-0.173663,0.00658,0,0,0.07,15.271,2.313,3668.6,664281396011231744,YYY-Y,2.312800407,1.211377144,1.101423264,,,,,,,
130.884888,19.743803,2MASS J08433239+1944378,211967873,9.75,D,9.75,D,-0.083249,0.0015,-1.9,0.76,0,12.092,1.107,5035.94,661338858079663488,YYYYY,1.106804848,0.486384392,0.620420456,,,,,,,
129.249542,20.406517,2MASS J08365990+2024235,212009190,15.26,2,15.26,2,-0.020912,0.003744,0,0,0,14.254,1.859,3925.64,664407427531262464,YYY-Y,1.858961105,0.915271759,0.943689346,,,,,,,
129.067322,19.377949,2MASS J08361616+1922407,211943550,2.58,2,2.58,2,0.358724,0.050205,0,0,0.78,17.833,2.985,3240.38,662775266942252544,YYY-Y,2.98519516,1.654708862,1.330486298,,,,,,,
130.432846,19.302277,2MASS J08414389+1918082,211938509,16.7,2,16.7,2,0.0903,0.003324,0,0,0.04,14.743,2.017,3782,661222073627319296,YYY-Y,2.017162323,1.01554966,1.001612663,,,,,,,
130.241959,20.213989,2MASS J08405808+2012504,211997576,0.94,2,0.94,2,0.806737,0.093494,0,0,0.53,18.228,2.97,3168.93,661421939927520384,YNY-Y,2.970106125,1.604066849,1.366039276,,,,,,,
131.343323,19.035629,2MASS J08452241+1902082,211920710,1.33,2,1.33,2,-0.515611,0.018659,0,0,9.78,16.986,2.993,3179.13,661061751085381248,-NN-Y,2.993210793,1.514656067,1.478554726,,,,,,,
129.79567,18.175947,2MASS J08391097+1810335,0,4.2,K,4.2,K,-0.089378,0.001562,-0.31,0.47,0,10.115,0.699,6210.63,659439078082230016,YY--Y,0.698824883,0.287219048,0.411605835,,,,,,,
129.738403,20.181545,2MASS J08385723+2010537,211995540,11.78,D,11.78,D,-0.237055,0.002941,-2.16,2.37,0,13.411,1.622,4159.08,664343415338898944,YYYYY,1.621647835,0.772532463,0.849115372,,,,,,,
130.280624,19.071218,2MASS J08410737+1904165,211923188,7.8,2,7.8,2,-0.923577,0.001924,1.33,8.38,3.15,10.043,0.834,5776.78,661194345316420736,-NYNY,0.83354187,0.339172363,0.494369507,,,,,,,
130.729675,20.520653,2MASS J08425513+2031144,212016014,0.85,2,0.85,2,2.229,0.162828,0,0,1.06,19.097,2.809,3069.48,661458979725746304,YNY-Y,2.809410095,1.368366241,1.441043854,,,,,,,
